Transaction_ID,Customer_ID,Transaction_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Discount_Amount,Net_Amount,Payment_Mode,Channel,Region
TXN001354,CUST0549,2024-09-05,Sports,Yoga Mat,4,551.59,0.0,2206.36,0.0,2206.36,Debit Card,Online,East
TXN001355,CUST0183,2024-08-20,Electronics,Bluetooth Speaker,3,2915.62,25.0,8746.86,2186.72,6560.14,Cash on Delivery,Online,South
TXN001356,CUST0081,2024-10-16,Groceries,Tea 250g,5,387.13,0.0,1935.65,0.0,1935.65,Debit Card,Online,West
TXN001357,CUST0108,2024-02-17,Groceries,Rice 5kg,1,428.5,0.0,428.5,0.0,428.5,Credit Card,In-Store,North
TXN001358,CUST0741,2024-08-12,Sports,Dumbbells,3,1950.65,0.0,5851.95,0.0,5851.95,UPI,Online,East
TXN001359,CUST0701,2024-12-15,Fashion,Cap,2,2357.7,0.0,4715.4,0.0,4715.4,Credit Card,In-Store,Central
TXN001360,CUST0367,2024-09-25,Sports,Football,2,2554.93,20.0,5109.86,1021.97,4087.89,Debit Card,Online,West
TXN001361,CUST0624,2024-10-16,Beauty,Face Wash,4,1159.82,0.0,4639.28,0.0,4639.28,Net Banking,In-Store,West
TXN001362,CUST0098,2024-10-21,Beauty,Moisturizer,2,181.82,5.0,363.64,18.18,345.46,Debit Card,Online,Central
TXN001363,CUST0092,2024-10-14,Groceries,Detergent,5,380.05,25.0,1900.25,475.06,1425.19,UPI,Online,Central
TXN001364,CUST0377,2023-12-20,Beauty,Lipstick,1,792.06,0.0,792.06,0.0,792.06,UPI,Online,East
TXN001365,CUST0574,2024-04-29,Groceries,Cooking Oil 1L,5,326.74,20.0,1633.7,326.74,1306.96,Cash on Delivery,Online,North
TXN001366,CUST0475,2024-12-14,Home & Kitchen,LED Lamp,4,2429.34,20.0,9717.36,1943.47,7773.89,UPI,In-Store,North
TXN001367,CUST0472,2024-04-29,Fashion,Cap,5,1564.44,0.0,7822.2,0.0,7822.2,UPI,In-Store,South
TXN001368,CUST0213,2024-12-01,Home & Kitchen,Curtains,1,1666.31,25.0,1666.31,416.58,1249.73,UPI,In-Store,South
TXN001369,CUST0138,2023-04-02,Groceries,Tea 250g,1,365.75,0.0,365.75,0.0,365.75,Cash on Delivery,In-Store,West
TXN001370,CUST0271,2024-11-01,Sports,Football,5,364.51,5.0,1822.55,91.13,1731.42,Cash on Delivery,In-Store,West
TXN001371,CUST0111,2024-02-06,Beauty,Shampoo,5,477.7,0.0,2388.5,0.0,2388.5,Net Banking,In-Store,Central
TXN001372,CUST0576,2024-07-25,Groceries,Rice 5kg,1,402.01,15.0,402.01,60.3,341.71,Debit Card,Online,West
TXN001373,CUST0654,2024-01-03,Electronics,Smartwatch,1,1894.65,0.0,1894.65,0.0,1894.65,UPI,In-Store,East
TXN001374,CUST0325,2024-12-07,Electronics,Smartwatch,4,501.91,10.0,2007.64,200.76,1806.88,Cash on Delivery,Online,East
TXN001375,CUST0519,2023-08-05,Sports,Football,1,2616.66,0.0,2616.66,0.0,2616.66,Net Banking,In-Store,Central
TXN001376,CUST0718,2023-12-09,Electronics,Headphones,5,1244.99,15.0,6224.95,933.74,5291.21,Debit Card,Online,South
TXN001377,CUST0718,2023-10-13,Home & Kitchen,Curtains,3,2731.94,20.0,8195.82,1639.16,6556.66,Net Banking,Online,South
TXN001378,CUST0447,2024-07-19,Beauty,Face Wash,2,1066.01,20.0,2132.02,426.4,1705.62,UPI,Online,East
TXN001379,CUST0049,2024-07-16,Home & Kitchen,LED Lamp,3,634.04,20.0,1902.12,380.42,1521.7,Cash on Delivery,In-Store,East
TXN001380,CUST0631,2024-10-08,Home & Kitchen,Cookware Set,5,667.82,20.0,3339.1,667.82,2671.28,Net Banking,Online,North
TXN001381,CUST0277,2024-11-04,Beauty,Shampoo,3,108.71,25.0,326.13,81.53,244.6,Credit Card,In-Store,North
TXN001382,CUST0447,2024-09-22,Beauty,Lipstick,2,509.6,0.0,1019.2,0.0,1019.2,Debit Card,Online,East
TXN001383,CUST0274,2023-10-24,Beauty,Face Wash,5,339.98,0.0,1699.9,0.0,1699.9,Credit Card,Online,Central
TXN001384,CUST0365,2023-10-24,Sports,Dumbbells,2,2780.94,25.0,5561.88,1390.47,4171.41,Net Banking,Online,West
TXN001385,CUST0391,2024-05-23,Home & Kitchen,Storage Box,3,2237.7,0.0,6713.1,0.0,6713.1,Debit Card,In-Store,West
TXN001386,CUST0155,2024-05-23,Home & Kitchen,Cookware Set,1,1540.06,25.0,1540.06,385.01,1155.05,Credit Card,Online,East
TXN001387,CUST0305,2024-09-26,Electronics,USB Cable,4,3480.88,5.0,13923.52,696.18,13227.34,UPI,Online,North
TXN001388,CUST0322,2024-12-14,Fashion,Sneakers,4,1463.63,0.0,5854.52,0.0,5854.52,UPI,In-Store,South
TXN001389,CUST0532,2024-12-05,Groceries,Tea 250g,5,233.35,0.0,1166.75,0.0,1166.75,Debit Card,Online,East
TXN001390,CUST0119,2024-08-18,Fashion,Jacket,2,2032.53,20.0,4065.06,813.01,3252.05,Credit Card,In-Store,North
TXN001391,CUST0447,2024-11-30,Fashion,Cap,4,2047.69,0.0,8190.76,0.0,8190.76,UPI,Online,East
TXN001392,CUST0274,2024-09-30,Electronics,Power Bank,5,2920.28,0.0,14601.4,0.0,14601.4,Credit Card,Online,Central
TXN001393,CUST0322,2024-08-24,Sports,Football,2,2265.57,20.0,4531.14,906.23,3624.91,Cash on Delivery,Online,South
TXN001394,CUST0791,2024-12-12,Fashion,Jeans,3,600.41,15.0,1801.23,270.18,1531.05,Credit Card,Online,North
TXN001395,CUST0532,2024-03-31,Electronics,Headphones,3,2362.93,0.0,7088.79,0.0,7088.79,Credit Card,Online,East
TXN001396,CUST0474,2023-09-11,Beauty,Moisturizer,5,528.85,10.0,2644.25,264.43,2379.82,Cash on Delivery,In-Store,West
TXN001397,CUST0499,2023-07-24,Beauty,Shampoo,3,1078.82,0.0,3236.46,0.0,3236.46,Cash on Delivery,Online,West
TXN001398,CUST0662,2024-07-27,Electronics,Smartwatch,1,1002.11,0.0,1002.11,0.0,1002.11,UPI,Online,East
TXN001399,CUST0527,2024-12-20,Beauty,Face Wash,3,682.03,0.0,2046.09,0.0,2046.09,UPI,Online,North
TXN001400,CUST0391,2024-06-08,Fashion,Cap,5,2460.49,15.0,12302.45,1845.37,10457.08,Net Banking,Online,West
TXN001401,CUST0576,2024-03-21,Groceries,Cooking Oil 1L,1,569.89,0.0,569.89,0.0,569.89,Cash on Delivery,Online,West
TXN001402,CUST0650,2023-11-25,Beauty,Lipstick,2,1047.59,15.0,2095.18,314.28,1780.9,Credit Card,In-Store,North
TXN001403,CUST0542,2024-01-10,Groceries,Rice 5kg,4,417.91,0.0,1671.64,0.0,1671.64,Credit Card,Online,Central
TXN001404,CUST0491,2024-08-20,Groceries,Rice 5kg,3,591.62,15.0,1774.86,266.23,1508.63,Credit Card,Online,West
TXN001405,CUST0533,2024-03-31,Electronics,USB Cable,1,706.75,10.0,706.75,70.67,636.08,UPI,Online,Central
TXN001406,CUST0687,2024-06-09,Home & Kitchen,Cookware Set,4,429.94,5.0,1719.76,85.99,1633.77,Net Banking,In-Store,East
TXN001407,CUST0135,2024-11-08,Beauty,Face Wash,5,541.04,0.0,2705.2,0.0,2705.2,Unknown,In-Store,South
TXN001408,CUST0476,2024-01-18,Beauty,Face Wash,4,370.94,5.0,1483.76,74.19,1409.57,Cash on Delivery,In-Store,East
TXN001409,CUST0487,2024-01-24,Home & Kitchen,LED Lamp,2,1453.44,5.0,2906.88,145.34,2761.54,Net Banking,In-Store,East
TXN001410,CUST0171,2023-10-15,Electronics,Smartwatch,3,2406.46,0.0,7219.38,0.0,7219.38,Cash on Delivery,Online,West
TXN001411,CUST0350,2024-10-28,Home & Kitchen,LED Lamp,4,1560.29,15.0,6241.16,936.17,5304.99,Debit Card,In-Store,South
TXN001412,CUST0472,2024-04-02,Sports,Cricket Bat,5,2057.44,0.0,10287.2,0.0,10287.2,Unknown,In-Store,South
TXN001413,CUST0786,2024-07-04,Electronics,Bluetooth Speaker,3,999.48,10.0,2998.44,299.84,2698.6,Net Banking,Online,North
TXN001414,CUST0470,2023-09-17,Groceries,Cooking Oil 1L,4,366.32,20.0,1465.28,293.06,1172.22,UPI,Online,East
TXN001415,CUST0489,2024-08-07,Fashion,Cap,3,2188.03,0.0,6564.09,0.0,6564.09,Debit Card,In-Store,South
TXN001416,CUST0472,2024-07-12,Beauty,Shampoo,5,316.2,0.0,1581.0,0.0,1581.0,Credit Card,In-Store,South
TXN001417,CUST0660,2024-09-20,Home & Kitchen,Mixer Grinder,2,2149.14,0.0,4298.28,1074.57,3223.71,Net Banking,In-Store,East
TXN001418,CUST0766,2023-08-11,Fashion,Jeans,1,924.72,0.0,924.72,0.0,924.72,Cash on Delivery,Online,Central
TXN001419,CUST0747,2023-12-20,Home & Kitchen,Cookware Set,3,1583.13,10.0,4749.39,474.94,4274.45,Debit Card,Online,West
TXN001420,CUST0726,2024-05-29,Electronics,Smartwatch,2,3518.25,0.0,7036.5,0.0,7036.5,UPI,In-Store,South
TXN001421,CUST0061,2024-09-20,Electronics,Power Bank,2,2913.13,0.0,5826.26,0.0,5826.26,Credit Card,In-Store,East
TXN001422,CUST0533,2024-03-18,Home & Kitchen,Mixer Grinder,5,675.85,25.0,3379.25,844.81,2534.44,Debit Card,In-Store,Central
TXN001423,CUST0790,2023-12-30,Groceries,Tea 250g,3,214.2,0.0,642.6,0.0,642.6,UPI,Online,East
TXN001424,CUST0158,2023-07-27,Electronics,Headphones,4,2367.49,5.0,9469.96,473.5,8996.46,Credit Card,In-Store,West
TXN001425,CUST0012,2024-01-14,Groceries,Tea 250g,3,478.47,5.0,1435.41,71.77,1363.64,Net Banking,In-Store,West
TXN001426,CUST0533,2023-11-13,Electronics,USB Cable,3,1761.37,0.0,5284.11,0.0,5284.11,Credit Card,Online,Central
TXN001427,CUST0446,2023-09-14,Fashion,Sneakers,2,1538.79,0.0,3077.58,0.0,3077.58,Net Banking,Online,East
TXN001428,CUST0151,2024-11-20,Electronics,Smartwatch,4,2391.88,0.0,9567.52,0.0,9567.52,Debit Card,Online,Central
TXN001429,CUST0026,2023-11-24,Home & Kitchen,LED Lamp,5,1121.78,0.0,5608.9,0.0,5608.9,Cash on Delivery,Online,Central
TXN001430,CUST0428,2023-10-06,Electronics,Power Bank,3,1398.92,0.0,4196.76,0.0,4196.76,Debit Card,In-Store,Central
TXN001431,CUST0140,2023-04-05,Sports,Football,1,554.46,10.0,554.46,55.45,499.01,UPI,In-Store,South
TXN001432,CUST0599,2024-05-09,Beauty,Shampoo,2,562.73,0.0,1125.46,0.0,1125.46,Net Banking,In-Store,North
TXN001433,CUST0070,2024-02-22,Beauty,Moisturizer,3,1167.74,15.0,3503.22,525.48,2977.74,Credit Card,In-Store,South
TXN001434,CUST0035,2023-11-19,Electronics,Headphones,4,2512.4,20.0,10049.6,2009.92,8039.68,UPI,In-Store,Central
TXN001435,CUST0242,2024-04-30,Groceries,Tea 250g,1,167.64,0.0,167.64,0.0,167.64,Cash on Delivery,In-Store,South
TXN001436,CUST0274,2024-08-01,Home & Kitchen,Mixer Grinder,5,2908.85,0.0,14544.25,0.0,14544.25,Net Banking,In-Store,Central
TXN001437,CUST0519,2023-04-24,Groceries,Cooking Oil 1L,2,449.35,20.0,898.7,179.74,718.96,Cash on Delivery,Online,Central
TXN001438,CUST0651,2024-04-17,Home & Kitchen,Cookware Set,1,1642.25,5.0,1642.25,82.11,1560.14,Cash on Delivery,In-Store,West
TXN001439,CUST0280,2024-08-26,Beauty,Shampoo,2,1197.66,0.0,2395.32,0.0,2395.32,UPI,In-Store,Central
TXN001440,CUST0002,2024-08-06,Fashion,Jeans,4,345.37,25.0,1381.48,345.37,1036.11,Debit Card,Online,South
TXN001441,CUST0513,2024-10-21,Electronics,USB Cable,1,2323.82,0.0,2323.82,0.0,2323.82,Unknown,Online,East
TXN001442,CUST0359,2024-10-28,Sports,Dumbbells,5,1808.62,25.0,9043.1,2260.78,6782.32,Cash on Delivery,Online,East
TXN001443,CUST0360,2024-09-23,Groceries,Snacks Pack,4,526.63,10.0,2106.52,210.65,1895.87,Net Banking,Online,East
TXN001444,CUST0039,2024-12-10,Electronics,USB Cable,1,3355.77,5.0,3355.77,167.79,3187.98,Net Banking,Online,South
TXN001445,CUST0733,2024-06-25,Groceries,Rice 5kg,5,192.53,10.0,962.65,96.27,866.38,Debit Card,Online,West
TXN001446,CUST0179,2024-11-11,Home & Kitchen,Mixer Grinder,4,2716.71,10.0,10866.84,1086.68,9780.16,UPI,In-Store,Central
TXN001447,CUST0677,2024-03-18,Beauty,Lipstick,2,251.74,0.0,503.48,0.0,503.48,Cash on Delivery,Online,East
TXN001448,CUST0722,2024-02-28,Sports,Dumbbells,2,2688.45,0.0,5376.9,0.0,5376.9,Cash on Delivery,In-Store,South
TXN001449,CUST0447,2024-06-13,Electronics,Power Bank,2,1417.28,20.0,2834.56,566.91,2267.65,UPI,Online,East
TXN001450,CUST0753,2024-08-06,Fashion,Sneakers,2,338.27,15.0,676.54,101.48,575.06,Credit Card,Online,North
TXN001451,CUST0532,2024-11-01,Electronics,Smartwatch,1,3252.06,0.0,3252.06,0.0,3252.06,Credit Card,In-Store,East
TXN001452,CUST0507,2024-04-26,Fashion,T-Shirt,1,1198.48,0.0,1198.48,0.0,1198.48,Credit Card,Online,North
TXN001453,CUST0192,2024-08-03,Fashion,Cap,3,2335.51,15.0,7006.53,1050.98,5955.55,Credit Card,In-Store,Central
TXN001454,CUST0536,2024-02-18,Beauty,Perfume,1,1104.79,10.0,1104.79,110.48,994.31,Debit Card,Online,South
TXN001455,CUST0786,2024-07-03,Beauty,Shampoo,1,127.67,0.0,127.67,19.15,108.52,Net Banking,Online,North
TXN001456,CUST0768,2024-04-19,Home & Kitchen,Curtains,5,1354.08,0.0,6770.4,0.0,6770.4,Debit Card,In-Store,South
TXN001457,CUST0555,2023-12-15,Sports,Dumbbells,4,1267.16,20.0,5068.64,1013.73,4054.91,UPI,In-Store,Central
TXN001458,CUST0756,2024-12-30,Fashion,Sneakers,4,2404.06,10.0,9616.24,961.62,8654.62,Cash on Delivery,In-Store,North
TXN001459,CUST0428,2024-04-15,Electronics,Smartwatch,5,2523.63,10.0,12618.15,1261.82,11356.33,Cash on Delivery,In-Store,Central
TXN001460,CUST0797,2024-11-26,Fashion,Jeans,4,2201.01,0.0,8804.04,0.0,8804.04,Credit Card,Online,South
TXN001461,CUST0076,2024-02-02,Sports,Football,1,2389.12,20.0,2389.12,477.82,1911.3,UPI,In-Store,West
TXN001462,CUST0531,2023-01-11,Electronics,Headphones,4,853.76,5.0,3415.04,170.75,3244.29,Credit Card,In-Store,West
TXN001463,CUST0227,2024-07-05,Fashion,Sneakers,5,2035.7,0.0,10178.5,1017.85,9160.65,Cash on Delivery,In-Store,Central
TXN001464,CUST0472,2024-09-18,Beauty,Lipstick,1,208.17,0.0,208.17,0.0,208.17,UPI,In-Store,South
TXN001465,CUST0186,2024-08-18,Sports,Cricket Bat,5,295.23,20.0,1476.15,295.23,1180.92,Credit Card,Online,East
TXN001466,CUST0446,2023-06-22,Electronics,USB Cable,4,1847.68,0.0,7390.72,0.0,7390.72,Credit Card,Online,East
TXN001467,CUST0616,2024-01-16,Electronics,Headphones,1,1234.5,25.0,1234.5,308.62,925.88,Cash on Delivery,In-Store,North
TXN001468,CUST0046,2024-09-03,Sports,Yoga Mat,5,1161.12,0.0,5805.6,0.0,5805.6,Cash on Delivery,In-Store,North
TXN001469,CUST0091,2024-08-31,Sports,Cricket Bat,1,176.86,0.0,176.86,0.0,176.86,Debit Card,In-Store,East
TXN001470,CUST0306,2024-01-10,Home & Kitchen,Storage Box,4,1759.41,0.0,7037.64,0.0,7037.64,Net Banking,Online,East
TXN001471,CUST0578,2024-01-06,Groceries,Rice 5kg,1,65.12,25.0,65.12,16.28,48.84,Debit Card,Online,West
TXN001472,CUST0706,2024-12-28,Sports,Water Bottle,2,493.75,25.0,987.5,246.88,740.62,UPI,Online,East
TXN001473,CUST0039,2024-12-10,Beauty,Moisturizer,5,978.1,15.0,4890.5,733.58,4156.92,UPI,In-Store,South
TXN001474,CUST0679,2023-04-27,Groceries,Rice 5kg,4,489.12,0.0,1956.48,0.0,1956.48,Debit Card,Online,East
TXN001475,CUST0364,2024-11-28,Electronics,Power Bank,1,2608.63,20.0,2608.63,521.73,2086.9,Net Banking,In-Store,East
TXN001476,CUST0061,2023-09-07,Groceries,Rice 5kg,2,461.71,0.0,923.42,0.0,923.42,UPI,Online,East
TXN001477,CUST0536,2024-01-10,Beauty,Perfume,5,1120.52,10.0,5602.6,560.26,5042.34,Debit Card,In-Store,South
TXN001478,CUST0662,2024-04-25,Sports,Yoga Mat,2,1584.66,0.0,3169.32,0.0,3169.32,Credit Card,In-Store,East
TXN001479,CUST0718,2023-10-06,Sports,Football,3,569.98,0.0,1709.94,0.0,1709.94,Net Banking,In-Store,South
TXN001480,CUST0533,2023-10-11,Sports,Water Bottle,5,2623.05,15.0,13115.25,1967.29,11147.96,Debit Card,In-Store,Central
TXN001481,CUST0476,2024-07-14,Electronics,Headphones,2,1640.48,25.0,3280.96,820.24,2460.72,Cash on Delivery,In-Store,East
TXN001482,CUST0676,2024-09-01,Electronics,Bluetooth Speaker,1,2153.61,25.0,2153.61,538.4,1615.21,Net Banking,In-Store,West
TXN001483,CUST0616,2024-10-30,Fashion,Jeans,1,1983.17,25.0,1983.17,495.79,1487.38,Debit Card,Online,North
TXN001484,CUST0536,2024-08-11,Electronics,Smartwatch,4,1534.73,25.0,6138.92,1534.73,4604.19,Debit Card,Online,South
TXN001485,CUST0324,2024-07-11,Beauty,Face Wash,4,610.23,5.0,2440.92,122.05,2318.87,Net Banking,Online,Central
TXN001486,CUST0204,2024-10-14,Beauty,Perfume,3,304.28,15.0,912.84,136.93,775.91,Net Banking,Online,West
TXN001487,CUST0358,2024-08-20,Fashion,Cap,4,871.03,0.0,3484.12,0.0,3484.12,Cash on Delivery,In-Store,West
TXN001488,CUST0800,2024-05-18,Beauty,Lipstick,1,1081.6,5.0,1081.6,54.08,1027.52,UPI,Online,Central
TXN001489,CUST0533,2024-12-25,Beauty,Lipstick,4,339.68,0.0,1358.72,0.0,1358.72,Net Banking,Online,Central
TXN001490,CUST0597,2023-10-09,Groceries,Detergent,2,234.03,10.0,468.06,46.81,421.25,Credit Card,In-Store,North
TXN001491,CUST0582,2024-04-19,Sports,Water Bottle,3,388.85,25.0,1166.55,291.64,874.91,Net Banking,In-Store,West
TXN001492,CUST0576,2024-01-17,Home & Kitchen,Cookware Set,4,1557.93,25.0,6231.72,1557.93,4673.79,UPI,In-Store,West
TXN001493,CUST0242,2024-12-19,Beauty,Face Wash,4,959.38,5.0,3837.52,191.88,3645.64,Net Banking,Online,South
TXN001494,CUST0412,2024-09-28,Fashion,Jeans,4,687.34,15.0,2749.36,412.4,2336.96,Net Banking,In-Store,North
TXN001495,CUST0509,2023-05-26,Beauty,Face Wash,3,778.47,20.0,2335.41,467.08,1868.33,Cash on Delivery,Online,Central
TXN001496,CUST0035,2023-08-12,Fashion,T-Shirt,2,2401.78,20.0,4803.56,960.71,3842.85,Cash on Delivery,Online,Central
TXN001497,CUST0089,2024-11-17,Home & Kitchen,Cookware Set,4,2935.12,25.0,11740.48,2935.12,8805.36,Credit Card,Online,South
TXN001498,CUST0615,2023-02-10,Electronics,Power Bank,3,3733.48,5.0,11200.44,560.02,10640.42,Debit Card,Online,East
TXN001499,CUST0384,2024-03-30,Beauty,Shampoo,5,1038.09,10.0,5190.45,519.04,4671.41,Net Banking,In-Store,West
TXN001500,CUST0786,2024-07-02,Groceries,Rice 5kg,2,561.3,15.0,1122.6,168.39,954.21,Cash on Delivery,In-Store,North
TXN001501,CUST0105,2023-10-15,Groceries,Cooking Oil 1L,1,466.96,0.0,466.96,0.0,466.96,Cash on Delivery,Online,Central
TXN001502,CUST0633,2023-11-09,Fashion,Sneakers,4,956.62,25.0,3826.48,956.62,2869.86,Net Banking,In-Store,Central
TXN001503,CUST0636,2024-08-08,Beauty,Shampoo,5,746.92,15.0,3734.6,560.19,3174.41,Credit Card,In-Store,South
TXN001504,CUST0533,2024-04-27,Groceries,Detergent,1,249.86,0.0,249.86,0.0,249.86,Credit Card,Online,Central
TXN001505,CUST0532,2024-08-06,Electronics,USB Cable,3,3859.41,5.0,11578.23,578.91,10999.32,Cash on Delivery,Online,East
TXN001506,CUST0253,2023-12-06,Groceries,Detergent,2,576.42,0.0,1152.84,0.0,1152.84,Debit Card,Online,South
TXN001507,CUST0323,2024-11-25,Electronics,Smartwatch,2,3333.56,15.0,6667.12,1000.07,5667.05,UPI,In-Store,East
TXN001508,CUST0596,2024-09-27,Sports,Yoga Mat,2,2131.16,5.0,4262.32,213.12,4049.2,Debit Card,Online,West
TXN001509,CUST0685,2024-11-01,Home & Kitchen,Cookware Set,5,1608.29,5.0,8041.45,402.07,7639.38,Credit Card,Online,Central
TXN001510,CUST0649,2024-08-14,Home & Kitchen,LED Lamp,5,389.86,0.0,1949.3,0.0,1949.3,Credit Card,Online,West
TXN001511,CUST0138,2024-08-23,Beauty,Lipstick,4,508.86,0.0,2035.44,0.0,2035.44,Cash on Delivery,In-Store,West
TXN001512,CUST0530,2024-06-28,Groceries,Cooking Oil 1L,1,122.84,5.0,122.84,6.14,116.7,Credit Card,In-Store,South
TXN001513,CUST0340,2023-07-12,Sports,Football,4,2581.18,10.0,10324.72,1032.47,9292.25,Net Banking,Online,West
TXN001514,CUST0706,2024-09-30,Fashion,T-Shirt,2,1236.59,0.0,2473.18,247.32,2225.86,UPI,Online,East
TXN001515,CUST0249,2024-12-05,Fashion,Jeans,3,438.15,5.0,1314.45,65.72,1248.73,Debit Card,Online,Central
TXN001516,CUST0499,2024-12-11,Electronics,Bluetooth Speaker,2,1332.17,10.0,2664.34,266.43,2397.91,Net Banking,Online,West
TXN001517,CUST0344,2023-12-16,Sports,Cricket Bat,3,874.96,0.0,2624.88,0.0,2624.88,Cash on Delivery,Online,East
TXN001518,CUST0536,2023-09-06,Electronics,Bluetooth Speaker,2,3200.81,5.0,6401.62,320.08,6081.54,Debit Card,In-Store,South
TXN001519,CUST0317,2024-06-27,Home & Kitchen,Storage Box,1,1741.99,15.0,1741.99,261.3,1480.69,Cash on Delivery,In-Store,South
TXN001520,CUST0536,2024-03-08,Groceries,Cooking Oil 1L,2,290.48,20.0,580.96,116.19,464.77,Debit Card,Online,South
TXN001521,CUST0539,2023-10-27,Home & Kitchen,Curtains,3,2770.43,15.0,8311.29,1246.69,7064.6,Credit Card,In-Store,Central
TXN001522,CUST0155,2024-05-28,Fashion,Jeans,4,1070.8,0.0,4283.2,0.0,4283.2,UPI,In-Store,East
TXN001523,CUST0158,2024-08-06,Beauty,Shampoo,2,113.98,5.0,227.96,11.4,216.56,UPI,Online,West
TXN001524,CUST0261,2023-04-08,Groceries,Cooking Oil 1L,4,266.93,0.0,1067.72,0.0,1067.72,Debit Card,In-Store,East
TXN001525,CUST0367,2024-10-28,Home & Kitchen,LED Lamp,3,2116.35,0.0,6349.05,0.0,6349.05,Credit Card,Online,West
TXN001526,CUST0514,2024-04-30,Electronics,Headphones,4,2512.22,0.0,10048.88,0.0,10048.88,Credit Card,Online,North
TXN001527,CUST0356,2024-10-11,Electronics,Headphones,3,1969.55,20.0,5908.65,1181.73,4726.92,Credit Card,In-Store,East
TXN001528,CUST0648,2024-07-14,Electronics,Power Bank,1,3914.66,0.0,3914.66,0.0,3914.66,Cash on Delivery,In-Store,East
TXN001529,CUST0220,2024-10-15,Fashion,Jeans,2,498.29,5.0,996.58,49.83,946.75,Net Banking,Online,North
TXN001530,CUST0012,2024-07-12,Groceries,Snacks Pack,3,160.03,10.0,480.09,48.01,432.08,UPI,Online,West
TXN001531,CUST0718,2024-06-05,Fashion,Jacket,1,1333.71,20.0,1333.71,266.74,1066.97,Debit Card,In-Store,South
TXN001532,CUST0509,2023-09-06,Fashion,Cap,1,2101.34,25.0,2101.34,525.34,1576.0,Credit Card,Online,Central
TXN001533,CUST0654,2024-07-27,Beauty,Moisturizer,2,301.03,25.0,602.06,150.51,451.55,UPI,In-Store,East
TXN001534,CUST0575,2024-04-25,Electronics,Power Bank,5,1088.76,10.0,5443.8,544.38,4899.42,Net Banking,Online,East
TXN001535,CUST0155,2024-11-05,Home & Kitchen,Storage Box,4,2978.82,0.0,11915.28,0.0,11915.28,Debit Card,In-Store,East
TXN001536,CUST0536,2023-09-05,Home & Kitchen,Mixer Grinder,3,210.6,25.0,631.8,157.95,473.85,UPI,Online,South
TXN001537,CUST0082,2024-10-07,Sports,Cricket Bat,4,2375.89,0.0,9503.56,0.0,9503.56,UPI,In-Store,Central
TXN001538,CUST0051,2023-03-31,Beauty,Lipstick,4,1151.8,0.0,4607.2,0.0,4607.2,Net Banking,In-Store,East
TXN001539,CUST0071,2024-11-11,Beauty,Perfume,2,614.09,20.0,1228.18,245.64,982.54,Cash on Delivery,Online,West
TXN001540,CUST0332,2024-11-10,Home & Kitchen,Mixer Grinder,4,2663.6,0.0,10654.4,0.0,10654.4,Cash on Delivery,Online,West
TXN001541,CUST0010,2024-05-22,Groceries,Snacks Pack,2,261.78,15.0,523.56,78.53,445.03,Net Banking,In-Store,East
TXN001542,CUST0035,2023-04-02,Electronics,Smartwatch,4,2970.61,25.0,11882.44,2970.61,8911.83,Debit Card,Online,Central
TXN001543,CUST0628,2023-08-31,Beauty,Face Wash,5,562.69,10.0,2813.45,281.35,2532.1,Credit Card,Online,West
TXN001544,CUST0575,2024-08-13,Beauty,Moisturizer,1,935.92,0.0,935.92,187.18,748.74,Net Banking,Online,East
TXN001545,CUST0489,2024-12-22,Fashion,Sneakers,4,672.15,0.0,2688.6,0.0,2688.6,UPI,In-Store,South
TXN001546,CUST0662,2023-09-09,Sports,Cricket Bat,4,2590.88,0.0,10363.52,0.0,10363.52,Unknown,In-Store,East
TXN001547,CUST0532,2024-06-12,Beauty,Face Wash,1,938.79,25.0,938.79,234.7,704.09,Debit Card,Online,East
TXN001548,CUST0570,2024-11-20,Groceries,Detergent,4,319.8,15.0,1279.2,191.88,1087.32,Debit Card,Online,West
TXN001549,CUST0415,2023-01-28,Beauty,Face Wash,1,388.66,5.0,388.66,19.43,369.23,Cash on Delivery,Online,East
TXN001550,CUST0778,2024-09-18,Electronics,Smartwatch,5,3851.74,20.0,19258.7,3851.74,15406.96,Net Banking,Online,West
TXN001551,CUST0797,2024-12-20,Groceries,Cooking Oil 1L,5,252.33,0.0,1261.65,0.0,1261.65,UPI,Online,South
TXN001552,CUST0481,2024-10-27,Groceries,Snacks Pack,1,529.36,25.0,529.36,132.34,397.02,Cash on Delivery,Online,West
TXN001553,CUST0385,2024-09-10,Groceries,Rice 5kg,5,422.79,0.0,2113.95,0.0,2113.95,Credit Card,In-Store,South
TXN001554,CUST0532,2024-11-16,Home & Kitchen,Storage Box,4,3174.13,0.0,12696.52,0.0,12696.52,Credit Card,In-Store,East
TXN001555,CUST0052,2024-01-11,Groceries,Cooking Oil 1L,1,67.1,0.0,67.1,0.0,67.1,Net Banking,Online,North
TXN001556,CUST0368,2024-12-24,Groceries,Cooking Oil 1L,5,212.79,15.0,1063.95,159.59,904.36,Credit Card,Online,Central
TXN001557,CUST0412,2024-03-29,Groceries,Detergent,1,405.77,0.0,405.77,0.0,405.77,Net Banking,Online,North
